Date,ADANIENT.NS,ASIANPAINT.NS,BAJFINANCE.NS,HDFCBANK.NS,INFY.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TCS.NS,^NSEI
2020-12-08,450.8049621582031,2334.44482421875,469.4214782714844,651.7990112304688,1015.3173828125,7440.06494140625,65.30104064941406,904.0285034179688,536.5980834960938,2454.371826171875,13392.9501953125
2020-12-09,448.01177978515625,2414.2734375,474.51519775390625,666.4327392578125,1034.55224609375,7388.8359375,65.62484741210938,919.08251953125,537.4000244140625,2466.216796875,13529.099609375
2020-12-10,446.1662292480469,2417.862548828125,469.6810607910156,656.3215942382812,1027.994140625,7414.4736328125,65.94863891601562,910.0365600585938,533.2955932617188,2442.96533203125,13478.2998046875
2020-12-11,448.7100830078125,2412.98095703125,474.4858093261719,654.8772583007812,1023.9887084960938,7412.12548828125,69.65443420410156,909.492431640625,536.0317993164062,2442.35107421875,13513.849609375
2020-12-14,454.047119140625,2439.015869140625,479.85382080078125,649.8335571289062,1025.1771240234375,7376.9033203125,73.03641510009766,902.9176635742188,543.7218627929688,2454.721923828125,13558.150390625
2020-12-15,461.32940673828125,2419.20263671875,501.7813720703125,658.9027709960938,1016.4176025390625,7442.5087890625,72.2808609008789,895.2320556640625,539.3815307617188,2423.004150390625,13567.849609375
2020-12-16,462.1274719238281,2471.846923828125,504.1420593261719,668.0902709960938,1026.189208984375,7472.31591796875,74.04381561279297,896.2295532226562,544.0521240234375,2469.19921875,13682.7001953125
2020-12-17,458.1870422363281,2464.763427734375,517.8656616210938,682.8189086914062,1020.46728515625,7374.2197265625,73.03641510009766,900.3331298828125,539.098388671875,2490.2578125,13740.7001953125
2020-12-18,454.047119140625,2490.080810546875,514.5156860351562,668.398193359375,1047.4052734375,7245.54931640625,71.23748779296875,903.031005859375,542.5424194335938,2510.261962890625,13760.5498046875
2020-12-21,428.15997314453125,2445.23779296875,493.8811340332031,650.0703125,1036.40087890625,7069.53271484375,64.65342712402344,879.5205688476562,521.3597412109375,2474.42041015625,13328.400390625
2020-12-22,457.688232421875,2489.41064453125,490.89837646484375,650.283447265625,1074.4310302734375,7088.02978515625,65.15711975097656,878.1603393554688,536.2205810546875,2520.352294921875,13466.2998046875
2020-12-23,462.47662353515625,2529.373291015625,498.4900207519531,651.4910888671875,1103.085205078125,7140.3134765625,65.3370132446289,881.4024047851562,542.1649169921875,2552.158935546875,13601.099609375
2020-12-24,472.5022277832031,2534.8291015625,507.89373779296875,661.6494750976562,1088.119873046875,7136.5751953125,67.02800750732422,904.2100219726562,557.1201782226562,2552.685302734375,13749.25
2020-12-28,489.6606140136719,2568.951904296875,509.7745056152344,669.1085205078125,1091.861328125,7171.9892578125,67.49571990966797,908.35888671875,553.8179321289062,2570.27685546875,13873.2001953125
2020-12-29,488.0146179199219,2581.299072265625,509.4219055175781,675.9044189453125,1100.6644287109375,7142.61328125,67.02800750732422,902.3508911132812,557.2618408203125,2571.24267578125,13932.599609375
2020-12-30,482.9768371582031,2617.288818359375,522.5137329101562,678.41455078125,1097.5833740234375,7296.490234375,67.09996032714844,904.8221435546875,551.034423828125,2552.64111328125,13981.9501953125
2020-12-31,478.38800048828125,2646.099853515625,518.6984252929688,680.214111328125,1105.5062255859375,7331.66455078125,66.95603942871094,900.1970825195312,558.9130249023438,2511.797607421875,13981.75
2021-01-01,489.95989990234375,2656.67626953125,517.22412109375,674.8862915039062,1109.599609375,7371.63134765625,67.06398010253906,901.1947021484375,562.5928344726562,2569.267578125,14018.5
